status,lot_no,stone_id,location,weight,shape,color,clarity,cut,polish,symmetry,rapnet_price,system_discount,system price,system amount,lab,certificate,certi_pdf_url,ratio,measurements,fluor_int,table,depth,crown_ht,crown_angle,pavilion_dep,pavilion_an,stone_type,v360,imgurl,eye_clean
Available,NRF09,53226A,INDIA,0.74,Radiant,G,VS1,EX,EX,EX,4200,-96.43,149.94,110.96,NC,,,,*3.013,None,61.21,68.03,0,34.94,0,0,CVD,Click Here,Click Here,YES
Available,NRF09,53082A,INDIA,0.72,Radiant,F,VS1,,EX,VG,4500,-91,405,291.6,IGI,574322215,Click Here,1.51,6.57 x 4.36 x 2.92,None,65,67,42.3,14,48,31.2,CVD,Click Here,Click Here,YES
Available,ADI19,55434A,INDIA,1.01,Trilliant,G,SI1,VG,VG,VG,4900,-95.21,234.71,237.06,NC,,,0.87,6.29 x 7.27 x 3.44,None,61.18,47.28,0,47.75,0,60.08,CVD,,,YES
Available,ADI19C,56851A,INDIA,0.4,Trilliant,E,VS2,VG,VG,VG,2200,-89.11,239.58,95.83,NC,,,0.97,4.87 x 5.03 x 2.90,None,61.77,57.67,0,39.76,0,43.25,CVD,,,YES
Available,ADI19C,56860A,INDIA,0.39,Trilliant,E,VS2,VG,VG,VG,1800,-86.69,239.58,93.44,NC,,,0.99,5.05 x 5.08 x 2.80,None,63.63,55.04,0,38.72,0,43.84,CVD,,,YES
Available,P-01,1399A,INDIA,0.18,Trilliant,G,SI1,,EX,EX,850,-67.92,272.68,49.08,IGI,476167556,Click Here,0.85,3.92 x 4.62 x 2.23,None,63.5,48.3,10,42.5,38.5,57.1,CVD,,,YES
Available,ADI14,56288A,INDIA,1.53,Hexagon,G,VS2,VG,VG,VG,9800,-97.98,197.96,302.88,NC,,,1.13,10.04 x 8.85 x 1.87,None,82.21,21.17,0,39.73,0,11.97,CVD,,,YES
Available,ADI20,56444B,INDIA,1.25,Hexagon,H,VS1,F,EX,EX,6000,-96.78,193.2,241.5,NC,,,1.18,9.64 x 8.17 x 1.94,None,81.55,23.8,0,34.07,0,21.27,CVD,,,
Available,RP-KR-16,17842,INDIA,1.12,Hexagon,I,VS1,,VG,VG,5100,-96.33,187.17,209.63,NC,,,1.53,9.70 x 6.32 x 3.46,,58.49,54.71,12.45,36.17,37.04,35.48,,Click Here,Click Here,YES
Available,ADI15,53690A,INDIA,1.07,Hexagon,F,VS2,EX,EX,EX,6700,-97.35,177.55,189.98,NC,,,,,None,75.85,28.98,0,33.38,0,31.91,CVD,Click Here,Click Here,YES
Available,ADI15,53741A,INDIA,1.04,Hexagon,G,VS2,VG,VG,VG,6400,-97.22,177.92,185.04,NC,,,,,None,75.39,24.8,0,30.9,0,0,CVD,Click Here,Click Here,
Available,ADI15,53502A,INDIA,1,Hexagon,G,VS2,VG,VG,VG,6400,-97.22,177.92,177.92,NC,,,,,None,78.19,75.33,0,46.6,0,36.51,CVD,Click Here,Click Here,YES
Available,ADI19C,56874A,INDIA,0.57,HALF MOON,G,VS1,VG,VG,VG,2700,-91.13,239.49,136.51,NC,,,0.66,4.60 x 6.97 x 2.75,None,64.18,39.47,0,26.59,0,42.82,CVD,Click Here,Click Here,YES
Available,RPE-ADI-94,52568A,INDIA,0.53,HALF MOON,F,VS1,,,,2900,-92.76,209.96,111.28,NC,,,,,,,,,,,,,,,
Available,ADI19C,56857A,INDIA,0.42,HALF MOON,F,VS1,VG,VG,VG,2300,-90,230,96.6,NC,,,0.66,4.17 x 6.36 x 2.39,None,59.25,37.57,0,41.13,0,43.12,CVD,Click Here,Click Here,YES
Available,ADI20,56402A,INDIA,2,OLD EUROPEAN CUT,F,VVS2,,EX,EX,18000,-98,360,720,IGI,591374147,Click Here,0.99,7.82 x 7.86 x 5.14,None,50,65.6,22,41.1,41,40.3,CVD,Click Here,Click Here,YES
Available,RP-KR-16,17858,INDIA,1.63,octagon,H,VS2,,VG,VG,8500,-97.64,200.6,326.98,NC,,,1.14,8.13 x 7.15 x 4.10,,63.41,57.32,10.16,34.03,42.51,40.71,,Click Here,Click Here,YES
Available,RPE 5201 174,57477A,INDIA,1.2,octagon,F,VS1,VG,VG,VG,7500,-97.18,211.5,253.8,NC,,,1.01,9.16 x 9.11 x 1.99,None,72.68,21.84,0,30.02,0,14.08,CVD,Click Here,Click Here,YES
Available,ADI15,53691A,INDIA,1.09,octagon,F,VS1,VG,VG,VG,7500,-97.18,211.5,230.54,NC,,,,,None,72.86,20.19,0,31.02,0,12.16,CVD,Click Here,Click Here,YES
Available,RPE 5201 174,57440A,INDIA,1.09,octagon,F,VS2,VG,VG,VG,6700,-96.92,206.36,224.93,NC,,,1.02,8.45 x 8.30 x 2.31,None,73.38,27.53,0,27.58,0,20.36,CVD,Click Here,Click Here,YES
Available,ADI19A,55826A,INDIA,1.07,octagon,E,VS2,EX,EX,EX,7000,-97.06,205.8,220.21,NC,,,1,6.13 x 6.13 x 3.66,None,67.07,60.29,0,37.61,0,52.04,CVD,Click Here,Click Here,YES
Available,ADI19A,55922A,INDIA,1.06,octagon,G,VVS2,EX,EX,EX,7300,-97.1,211.7,224.4,NC,,,1.02,6.30 x 6.19 x 4.35,None,59.35,70.23,0,48.88,0,42.83,CVD,Click Here,Click Here,YES
Available,RP-KR-18,19161,INDIA,1.15,septagon,G,VS1,,VG,VG,7000,-96.96,212.8,244.72,NC,,,1.09,6.39 x 5.86 x 4.43,,59.74,75.59,,,,,,Click Here,Click Here,YES
Available,RP-KR-17,18377,INDIA,1.06,septagon,I,VS1,,VG,VG,5100,-96.33,187.17,198.4,NC,,,0.92,6.27 x 6.84 x 4.07,,56,62.1,14.83,33,43.34,41,,Click Here,Click Here,YES
Available,RPE-48,51335,INDIA,1.51,kite,K,VS1,,VG,VG,5100,-96.33,187.17,282.63,NC,,,1.88,13.20 x 7.04 x 2.39,,74.24,33.89,,,16.72,,,Click Here,Click Here,YES
Available,ADI19A,55882A,INDIA,1.02,SHIELD,G,SI1,EX,EX,EX,4900,-95.65,213.15,217.41,NC,,,1.45,7.97 x 5.51 x 3.22,None,71.3,58.42,0,44.29,0,53.52,CVD,Click Here,Click Here,YES
Available,ADI19C,56866A,INDIA,1.02,TRIANGULAR,E,VVS2,,EX,EX,8700,-96.6,295.8,301.72,IGI,587307941,Click Here,1.01,6.71 x 6.64 x 4.27,None,58,64.3,15,42.6,45.5,47.2,CVD,Click Here,Click Here,YES
Available,RPE 5201 174F,58551A,INDIA,1.56,CALF 2,E,VVS2,EX,EX,EX,13600,-94,816,1272.96,NC,,,0.89,7.61 x 8.52 x 4.20,None,60.29,49.37,0,39.79,0,59.17,CVD,Click Here,Click Here,YES
Available,RPE 5201 174C,57519B,,2.02,PENTAGON STEP CUT,E,VS1,,EX,EX,18000,-97.75,405,818.1,IGI,593369409,Click Here,1.9,10.66 x 5.62 x 3.61,None,63,64.2,14,40.2,46,42.8,CVD,Click Here,Click Here,YES
Available,RPE 1339 259,57622A,,1.01,PENTAGON STEP CUT,E,VS1,,EX,EX,8000,-96,320,323.2,IGI,593369413,Click Here,1.99,8.45 x 4.25 x 3.06,None,55,72,19.5,43,46.5,42.9,CVD,Click Here,Click Here,YES
Available,RPE 5201 174C,57593A,,1,PENTAGON STEP CUT,I,VS1,,EX,EX,5100,-96,204,204,IGI,593369408,Click Here,1.97,8.50 x 4.32 x 2.99,None,68,69.2,12,37,53.5,44.3,CVD,Click Here,Click Here,YES
Available,RPE 14 136,60325A,INDIA,3.02,ORDER PEAR,H,VS1,EX,EX,EX,20000,-98.5,300,906,POLISH,,,1.6,12.07 x 7.53 x 4.74,None,62.1,62.86,12.58,33.65,44.37,40.9,CVD,Click Here,Click Here,YES
Available,RPE 1339B 124,58849A,,1.52,ORDER PEAR,E,VS2,EX,EX,EX,11100,-98,222,337.44,POLISH,,,1.64,10.26 x 6.26 x 3.87,None,61.27,61.85,14.76,37.45,41.7,39.36,CVD,,,YES
Available,RPE 07 129,R117370A,,5.02,ASCHER,G,VS1,,EX,EX,45000,-99.08,414,2078.28,IGI,598351207,Click Here,1.01,9.33 x 9.27 x 6.38,None,59,68.8,15,34.1,50,40.8,CVD,Click Here,Click Here,YES
Available,RPE 04 126,116130A,,4.01,ASCHER,E,VS1,,EX,EX,38500,-98.75,481.25,1929.81,IGI,598351208,Click Here,1.05,9.09 x 8.66 x 5.41,None,65,62.5,12,31.3,47.5,38.4,CVD,Click Here,Click Here,YES
